CustomerID,Count,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Churn Score Category,CLTV Category
0141-YEAYS,1,No,0,77,5990,,"(70, 80]","(5500, 6000]"
2450-ZKEED,1,No,0,27,5899,,"(20, 30]","(5500, 6000]"
3694-DELSO,1,No,0,40,3824,,"(30, 40]","(3500, 4000]"
3893-JRNFS,1,No,0,69,6270,,"(60, 70]","(6000, 6500]"
9603-OAIHC,1,No,0,51,2469,,"(50, 60]","(2000, 2500]"
1133-KXCGE,1,No,0,55,2910,,"(50, 60]","(2500, 3000]"
0142-GVYSN,1,No,0,68,5712,,"(60, 70]","(5500, 6000]"
1049-FYSYG,1,No,0,38,5977,,"(30, 40]","(5500, 6000]"
8406-LNMHF,1,No,0,61,5295,,"(60, 70]","(5000, 5500]"
1821-BUCWY,1,No,0,70,5445,,"(60, 70]","(5000, 5500]"
0023-UYUPN,1,No,0,61,4015,,"(60, 70]","(4000, 4500]"
8314-DPQHL,1,No,0,47,5535,,"(40, 50]","(5500, 6000]"
1465-WCZVT,1,No,0,31,4943,,"(30, 40]","(4500, 5000]"
9481-SFCQY,1,No,0,51,5962,,"(50, 60]","(5500, 6000]"
6360-SVNWV,1,No,0,39,2057,,"(30, 40]","(2000, 2500]"
0567-GGCAC,1,No,0,71,2845,,"(70, 80]","(2500, 3000]"
8884-MRNSU,1,No,0,63,3526,,"(60, 70]","(3500, 4000]"
2171-UDMFD,1,No,0,42,4363,,"(40, 50]","(4000, 4500]"
9050-IKDZA,1,No,0,59,4267,,"(50, 60]","(4000, 4500]"
9802-CAQUT,1,No,0,27,5723,,"(20, 30]","(5500, 6000]"
0187-WZNAB,1,No,0,57,4331,,"(50, 60]","(4000, 4500]"
1475-VWVDO,1,No,0,52,5335,,"(50, 60]","(5000, 5500]"
1357-MVDOZ,1,No,0,71,2136,,"(70, 80]","(2000, 2500]"
7602-MVRMB,1,No,0,41,4754,,"(40, 50]","(4500, 5000]"
1197-BVMVG,1,No,0,50,4093,,"(40, 50]","(4000, 4500]"
5406-KGRMX,1,No,0,74,4555,,"(70, 80]","(4500, 5000]"
5968-HYJRZ,1,No,0,78,3629,,"(70, 80]","(3500, 4000]"
5198-EFNBM,1,No,0,23,5636,,"(20, 30]","(5500, 6000]"
7516-GMHUV,1,No,0,40,5324,,"(30, 40]","(5000, 5500]"
7140-ADSMJ,1,No,0,24,5624,,"(20, 30]","(5500, 6000]"
2230-XTUWL,1,No,0,68,5461,,"(60, 70]","(5000, 5500]"
7706-YLMQA,1,No,0,72,6072,,"(70, 80]","(6000, 6500]"
2585-KTFRE,1,No,0,53,2706,,"(50, 60]","(2500, 3000]"
7994-UYIVZ,1,No,0,72,2512,,"(70, 80]","(2500, 3000]"
7717-BICXI,1,No,0,47,4020,,"(40, 50]","(4000, 4500]"
6559-RAKOZ,1,No,0,53,4301,,"(50, 60]","(4000, 4500]"
4716-MRVEN,1,No,0,65,4128,,"(60, 70]","(4000, 4500]"
2143-LJULT,1,No,0,32,5887,,"(30, 40]","(5500, 6000]"
3200-MNQTF,1,No,0,80,4361,,"(70, 80]","(4000, 4500]"
6164-HXUGH,1,No,0,31,5060,,"(30, 40]","(5000, 5500]"
5630-IXDXV,1,No,0,74,3723,,"(70, 80]","(3500, 4000]"
0320-DWVTU,1,No,0,23,4754,,"(20, 30]","(4500, 5000]"
9135-MGVPY,1,No,0,70,5345,,"(60, 70]","(5000, 5500]"
1212-GLHMD,1,No,0,37,2500,,"(30, 40]","(2000, 2500]"
7878-JGDKK,1,No,0,45,2124,,"(40, 50]","(2000, 2500]"
1088-AUUZZ,1,No,0,52,5314,,"(50, 60]","(5000, 5500]"
6614-YWYSC,1,No,0,78,6421,,"(70, 80]","(6000, 6500]"
9588-OZDMQ,1,No,0,60,5225,,"(50, 60]","(5000, 5500]"
6476-EPYZR,1,No,0,65,2891,,"(60, 70]","(2500, 3000]"
1174-FGIFN,1,No,0,74,5823,,"(70, 80]","(5500, 6000]"
6620-HVDUJ,1,No,0,56,5095,,"(50, 60]","(5000, 5500]"
1032-MAELW,1,No,0,67,5071,,"(60, 70]","(5000, 5500]"
7641-TQFHN,1,No,0,71,3124,,"(70, 80]","(3000, 3500]"
1552-TKMXS,1,No,0,69,2127,,"(60, 70]","(2000, 2500]"
8622-ZLFKO,1,No,0,54,4297,,"(50, 60]","(4000, 4500]"
6188-UXBBR,1,No,0,25,4411,,"(20, 30]","(4000, 4500]"
2333-KWEWW,1,No,0,20,2782,,"(10, 20]","(2500, 3000]"
5702-SKUOB,1,No,0,66,4580,,"(60, 70]","(4500, 5000]"
1134-YWTYF,1,No,0,66,2563,,"(60, 70]","(2500, 3000]"
6061-GWWAV,1,No,0,56,5365,,"(50, 60]","(5000, 5500]"
0679-TDGAK,1,No,0,21,5141,,"(20, 30]","(5000, 5500]"
6585-WCEWR,1,No,0,41,4949,,"(40, 50]","(4500, 5000]"
9067-YGSCA,1,No,0,21,4467,,"(20, 30]","(4000, 4500]"
9067-SQTNS,1,No,0,44,2471,,"(40, 50]","(2000, 2500]"
1776-SPBWV,1,No,0,21,2272,,"(20, 30]","(2000, 2500]"
8735-SDUFN,1,No,0,55,4397,,"(50, 60]","(4000, 4500]"
9668-PUGNU,1,No,0,38,4058,,"(30, 40]","(4000, 4500]"
9405-GPBBG,1,No,0,64,5718,,"(60, 70]","(5500, 6000]"
1926-QUZNN,1,No,0,36,4551,,"(30, 40]","(4500, 5000]"
7016-NVRIC,1,No,0,55,3553,,"(50, 60]","(3500, 4000]"
5829-NVSQN,1,No,0,34,3519,,"(30, 40]","(3500, 4000]"
9565-AXSMR,1,No,0,78,4203,,"(70, 80]","(4000, 4500]"
8869-LIHMK,1,No,0,78,5213,,"(70, 80]","(5000, 5500]"
0447-RXSGD,1,No,0,47,5207,,"(40, 50]","(5000, 5500]"
4927-WWOOZ,1,No,0,32,4889,,"(30, 40]","(4500, 5000]"
5788-YPOEG,1,No,0,51,2020,,"(50, 60]","(2000, 2500]"
0661-KBKPA,1,No,0,73,5052,,"(70, 80]","(5000, 5500]"
9081-WWXKP,1,No,0,38,2070,,"(30, 40]","(2000, 2500]"
0784-ZQJZX,1,No,0,72,5730,,"(70, 80]","(5500, 6000]"
3133-PZNSR,1,No,0,46,4054,,"(40, 50]","(4000, 4500]"
0722-SVSFK,1,No,0,56,5041,,"(50, 60]","(5000, 5500]"
3612-YVGSJ,1,No,0,77,4742,,"(70, 80]","(4500, 5000]"
9825-YCXWZ,1,No,0,38,2227,,"(30, 40]","(2000, 2500]"
5397-NSKQG,1,No,0,62,5281,,"(60, 70]","(5000, 5500]"
8565-HBFNN,1,No,0,51,5935,,"(50, 60]","(5500, 6000]"
2000-DHJUY,1,No,0,44,5264,,"(40, 50]","(5000, 5500]"
8670-ERCJH,1,No,0,56,6347,,"(50, 60]","(6000, 6500]"
7758-UJWYS,1,No,0,31,3897,,"(30, 40]","(3500, 4000]"
2050-ONYDQ,1,No,0,72,5352,,"(70, 80]","(5000, 5500]"
7055-JCGNI,1,No,0,25,4182,,"(20, 30]","(4000, 4500]"
0739-UUAJR,1,No,0,28,4954,,"(20, 30]","(4500, 5000]"
4826-DXMUP,1,No,0,45,5510,,"(40, 50]","(5500, 6000]"
7285-KLOTR,1,No,0,55,2495,,"(50, 60]","(2000, 2500]"
0654-PQKDW,1,No,0,24,4133,,"(20, 30]","(4000, 4500]"
7175-NTIXE,1,No,0,32,3955,,"(30, 40]","(3500, 4000]"
7963-SHNDT,1,No,0,52,4247,,"(50, 60]","(4000, 4500]"
9796-BPKIW,1,No,0,47,2939,,"(40, 50]","(2500, 3000]"
0188-GWFLE,1,No,0,59,4978,,"(50, 60]","(4500, 5000]"
8129-GMVGI,1,No,0,59,5172,,"(50, 60]","(5000, 5500]"
2882-DDZPG,1,No,0,76,4862,,"(70, 80]","(4500, 5000]"
3547-LQRIK,1,No,0,47,2382,,"(40, 50]","(2000, 2500]"
9137-NOQKA,1,No,0,24,4577,,"(20, 30]","(4500, 5000]"
5843-TTHGI,1,No,0,49,4952,,"(40, 50]","(4500, 5000]"
1849-RJYIG,1,No,0,29,5862,,"(20, 30]","(5500, 6000]"
8868-GAGIO,1,No,0,44,3289,,"(40, 50]","(3000, 3500]"
4061-UKJWL,1,No,0,72,3666,,"(70, 80]","(3500, 4000]"
5380-XPJNZ,1,No,0,27,4539,,"(20, 30]","(4500, 5000]"
8263-QMNTJ,1,No,0,58,5890,,"(50, 60]","(5500, 6000]"
3230-JCNZS,1,No,0,74,4305,,"(70, 80]","(4000, 4500]"
0277-ORXQS,1,No,0,30,4652,,"(20, 30]","(4500, 5000]"
7996-BPXHY,1,No,0,21,4734,,"(20, 30]","(4500, 5000]"
3227-WLKLI,1,No,0,26,4921,,"(20, 30]","(4500, 5000]"
2266-FUBDZ,1,No,0,54,2742,,"(50, 60]","(2500, 3000]"
8237-ULIXL,1,No,0,78,4067,,"(70, 80]","(4000, 4500]"
8216-AZUUZ,1,No,0,76,3265,,"(70, 80]","(3000, 3500]"
9153-BTBVV,1,No,0,79,4066,,"(70, 80]","(4000, 4500]"
5186-PEIZU,1,No,0,67,4988,,"(60, 70]","(4500, 5000]"
1074-AMIOH,1,No,0,73,5989,,"(70, 80]","(5500, 6000]"
4361-FEBGN,1,No,0,43,4399,,"(40, 50]","(4000, 4500]"
7748-UMTRK,1,No,0,34,2440,,"(30, 40]","(2000, 2500]"
0380-ZCSBI,1,No,0,66,2411,,"(60, 70]","(2000, 2500]"
7145-FEJWU,1,No,0,72,5913,,"(70, 80]","(5500, 6000]"
6463-MVYRY,1,No,0,72,4759,,"(70, 80]","(4500, 5000]"
3969-JQABI,1,No,0,64,5912,,"(60, 70]","(5500, 6000]"
9624-EGDEQ,1,No,0,61,5336,,"(60, 70]","(5000, 5500]"
1051-EQPZR,1,No,0,36,5584,,"(30, 40]","(5500, 6000]"
5849-ASHZJ,1,No,0,65,2400,,"(60, 70]","(2000, 2500]"
5780-INQIK,1,No,0,48,2907,,"(40, 50]","(2500, 3000]"
4526-ZJJTM,1,No,0,51,4849,,"(50, 60]","(4500, 5000]"
8384-FZBJK,1,No,0,48,6351,,"(40, 50]","(6000, 6500]"
3750-RNQKR,1,No,0,33,4788,,"(30, 40]","(4500, 5000]"
0962-CQPWQ,1,No,0,56,4574,,"(50, 60]","(4500, 5000]"
3096-YXENJ,1,No,0,25,4193,,"(20, 30]","(4000, 4500]"
1265-BCFEO,1,No,0,75,4518,,"(70, 80]","(4500, 5000]"
5837-LXSDN,1,No,0,25,2845,,"(20, 30]","(2500, 3000]"
5945-AZYHT,1,No,0,22,4564,,"(20, 30]","(4500, 5000]"
8325-QRPZR,1,No,0,50,4216,,"(40, 50]","(4000, 4500]"
6384-VMJHP,1,No,0,80,5127,,"(70, 80]","(5000, 5500]"
2262-SLNVK,1,No,0,74,2475,,"(70, 80]","(2000, 2500]"
7730-CLDSV,1,No,0,78,4616,,"(70, 80]","(4500, 5000]"
1135-HIORI,1,No,0,74,5129,,"(70, 80]","(5000, 5500]"
0164-APGRB,1,No,0,69,4589,,"(60, 70]","(4500, 5000]"
6481-ESCNL,1,No,0,53,4847,,"(50, 60]","(4500, 5000]"
1790-NESIO,1,No,0,76,4883,,"(70, 80]","(4500, 5000]"
1550-EENBN,1,No,0,78,5320,,"(70, 80]","(5000, 5500]"
8198-RKSZG,1,No,0,26,5772,,"(20, 30]","(5500, 6000]"
9297-EONCV,1,No,0,52,5378,,"(50, 60]","(5000, 5500]"
1069-QJOEE,1,No,0,76,4134,,"(70, 80]","(4000, 4500]"
7799-DSEWS,1,No,0,47,5993,,"(40, 50]","(5500, 6000]"
8766-PAFNE,1,No,0,29,5872,,"(20, 30]","(5500, 6000]"
5315-CKEQK,1,No,0,44,5195,,"(40, 50]","(5000, 5500]"
3130-ICDUP,1,No,0,40,5346,,"(30, 40]","(5000, 5500]"
0820-FNRNX,1,No,0,46,2814,,"(40, 50]","(2500, 3000]"
0880-FVFWF,1,No,0,64,4449,,"(60, 70]","(4000, 4500]"
4611-ANLQC,1,No,0,65,5493,,"(60, 70]","(5000, 5500]"
4213-HKBJO,1,No,0,39,3378,,"(30, 40]","(3000, 3500]"
2792-LSHWX,1,No,0,26,5960,,"(20, 30]","(5500, 6000]"
0014-BMAQU,1,No,0,49,4604,,"(40, 50]","(4500, 5000]"
9018-PCIOK,1,No,0,36,4634,,"(30, 40]","(4500, 5000]"
4837-QUSFT,1,No,0,72,4915,,"(70, 80]","(4500, 5000]"
9953-ZMKSM,1,No,0,79,4530,,"(70, 80]","(4500, 5000]"
0907-HQNTS,1,No,0,47,4588,,"(40, 50]","(4500, 5000]"
7665-NKLAV,1,No,0,44,2564,,"(40, 50]","(2500, 3000]"
4391-LNRXK,1,No,0,28,4242,,"(20, 30]","(4000, 4500]"
8250-ZNGGW,1,No,0,35,3662,,"(30, 40]","(3500, 4000]"
8562-GHPPI,1,No,0,22,3129,,"(20, 30]","(3000, 3500]"
5893-PYOLZ,1,No,0,75,4399,,"(70, 80]","(4000, 4500]"
4986-MXSFP,1,No,0,39,2237,,"(30, 40]","(2000, 2500]"
6131-FOYAS,1,No,0,27,2187,,"(20, 30]","(2000, 2500]"
3027-YNWZU,1,No,0,61,5538,,"(60, 70]","(5500, 6000]"
5609-IMCGG,1,No,0,35,3314,,"(30, 40]","(3000, 3500]"
4727-MCYZG,1,No,0,35,2207,,"(30, 40]","(2000, 2500]"
9481-WHGWY,1,No,0,64,6477,,"(60, 70]","(6000, 6500]"
4328-VUFWD,1,No,0,42,5843,,"(40, 50]","(5500, 6000]"
3301-LSLWQ,1,No,0,72,5590,,"(70, 80]","(5500, 6000]"
7473-ZBDSN,1,No,0,28,5751,,"(20, 30]","(5500, 6000]"
3166-PNEOF,1,No,0,74,4471,,"(70, 80]","(4000, 4500]"
5639-NTUPK,1,No,0,34,4929,,"(30, 40]","(4500, 5000]"
8780-YRMTT,1,No,0,27,6435,,"(20, 30]","(6000, 6500]"
5140-FOMCQ,1,No,0,67,5186,,"(60, 70]","(5000, 5500]"
6242-SGYTS,1,No,0,27,4262,,"(20, 30]","(4000, 4500]"
8166-ORCHU,1,No,0,21,4414,,"(20, 30]","(4000, 4500]"
8414-OOEEL,1,No,0,66,4285,,"(60, 70]","(4000, 4500]"
8454-AATJP,1,No,0,46,5905,,"(40, 50]","(5500, 6000]"
4531-AUZNK,1,No,0,21,6492,,"(20, 30]","(6000, 6500]"
4191-XOVOM,1,No,0,66,4551,,"(60, 70]","(4500, 5000]"
2150-OEGBV,1,No,0,28,3428,,"(20, 30]","(3000, 3500]"
1855-CFULU,1,No,0,20,3460,,"(10, 20]","(3000, 3500]"
4878-BUNFV,1,No,0,76,5320,,"(70, 80]","(5000, 5500]"
1872-EBWSC,1,No,0,66,4840,,"(60, 70]","(4500, 5000]"
7026-YMSBE,1,No,0,59,3302,,"(50, 60]","(3000, 3500]"
6997-UVGOX,1,No,0,44,5394,,"(40, 50]","(5000, 5500]"
9674-EHPPG,1,No,0,44,2519,,"(40, 50]","(2500, 3000]"
5440-VHLUL,1,No,0,47,6247,,"(40, 50]","(6000, 6500]"
5781-BKHOP,1,No,0,20,6380,,"(10, 20]","(6000, 6500]"
5213-TWWJU,1,No,0,66,2448,,"(60, 70]","(2000, 2500]"
8628-MFKAX,1,No,0,68,5098,,"(60, 70]","(5000, 5500]"
7629-WIXZF,1,No,0,29,4770,,"(20, 30]","(4500, 5000]"
5445-GLVOT,1,No,0,29,4667,,"(20, 30]","(4500, 5000]"
3976-HXHCE,1,No,0,42,4722,,"(40, 50]","(4500, 5000]"
2466-NEJOJ,1,No,0,38,4535,,"(30, 40]","(4500, 5000]"
0254-KCJGT,1,No,0,64,4628,,"(60, 70]","(4500, 5000]"
5472-CVMDX,1,No,0,45,5278,,"(40, 50]","(5000, 5500]"
6461-SZMCV,1,No,0,71,4278,,"(70, 80]","(4000, 4500]"
8150-QUDFX,1,No,0,64,3300,,"(60, 70]","(3000, 3500]"
9508-ILZDG,1,No,0,32,5425,,"(30, 40]","(5000, 5500]"
2346-DJQTB,1,No,0,75,5097,,"(70, 80]","(5000, 5500]"
1697-LYYYX,1,No,0,57,4376,,"(50, 60]","(4000, 4500]"
1942-OQFRW,1,No,0,61,2785,,"(60, 70]","(2500, 3000]"
9640-ZSLDC,1,No,0,38,4854,,"(30, 40]","(4500, 5000]"
4231-LZUYM,1,No,0,22,5613,,"(20, 30]","(5500, 6000]"
6128-AQBMT,1,No,0,46,3920,,"(40, 50]","(3500, 4000]"
3594-BDSOA,1,No,0,79,3071,,"(70, 80]","(3000, 3500]"
5133-VRSAB,1,No,0,59,5369,,"(50, 60]","(5000, 5500]"
5996-DAOQL,1,No,0,80,2184,,"(70, 80]","(2000, 2500]"
6838-YAUVY,1,No,0,67,4825,,"(60, 70]","(4500, 5000]"
0484-JPBRU,1,No,0,40,3461,,"(30, 40]","(3000, 3500]"
7883-ROJOC,1,No,0,76,5842,,"(70, 80]","(5500, 6000]"
0244-LGNFY,1,No,0,75,6342,,"(70, 80]","(6000, 6500]"
7274-CGTOD,1,No,0,58,5254,,"(50, 60]","(5000, 5500]"
4295-YURET,1,No,0,79,6357,,"(70, 80]","(6000, 6500]"
4635-EJYPD,1,No,0,49,4735,,"(40, 50]","(4500, 5000]"
1866-ZSLJM,1,No,0,75,5654,,"(70, 80]","(5500, 6000]"
4636-TVXVG,1,No,0,32,4803,,"(30, 40]","(4500, 5000]"
4236-UJPWO,1,No,0,54,5786,,"(50, 60]","(5500, 6000]"
9392-XBGTD,1,No,0,56,2924,,"(50, 60]","(2500, 3000]"
6402-SSEJG,1,No,0,76,3695,,"(70, 80]","(3500, 4000]"
1169-SAOCL,1,No,0,27,5154,,"(20, 30]","(5000, 5500]"
1110-KYLGQ,1,No,0,39,5331,,"(30, 40]","(5000, 5500]"
9929-PLVPA,1,No,0,65,4929,,"(60, 70]","(4500, 5000]"
3518-PZXZQ,1,No,0,37,2849,,"(30, 40]","(2500, 3000]"
2371-JUNGC,1,No,0,33,4032,,"(30, 40]","(4000, 4500]"
7693-QPEFS,1,No,0,72,4368,,"(70, 80]","(4000, 4500]"
0924-BJCRC,1,No,0,44,4340,,"(40, 50]","(4000, 4500]"
5074-FBGHB,1,No,0,80,6443,,"(70, 80]","(6000, 6500]"
2351-BKRZW,1,No,0,23,3976,,"(20, 30]","(3500, 4000]"
4455-BFSPD,1,No,0,79,5177,,"(70, 80]","(5000, 5500]"
3948-KXDUF,1,No,0,60,5454,,"(50, 60]","(5000, 5500]"
2323-ARSVR,1,No,0,67,6103,,"(60, 70]","(6000, 6500]"
0815-MFZGM,1,No,0,76,4545,,"(70, 80]","(4500, 5000]"
5480-XTFFL,1,No,0,24,5225,,"(20, 30]","(5000, 5500]"
8295-FHIVV,1,No,0,56,5873,,"(50, 60]","(5500, 6000]"
9086-YJYXS,1,No,0,58,3997,,"(50, 60]","(3500, 4000]"
1179-INLAT,1,No,0,32,2787,,"(30, 40]","(2500, 3000]"
7909-FIOIY,1,No,0,39,2958,,"(30, 40]","(2500, 3000]"
6351-SCJKT,1,No,0,46,5534,,"(40, 50]","(5500, 6000]"
5468-BPMMO,1,No,0,59,5092,,"(50, 60]","(5000, 5500]"
0197-PNKNK,1,No,0,49,5629,,"(40, 50]","(5500, 6000]"
2439-QKJUL,1,No,0,44,5064,,"(40, 50]","(5000, 5500]"
1194-SPVSP,1,No,0,79,3625,,"(70, 80]","(3500, 4000]"
9534-NSXEM,1,No,0,79,2194,,"(70, 80]","(2000, 2500]"
8929-KSWIH,1,No,0,23,3847,,"(20, 30]","(3500, 4000]"
2250-IVBWA,1,No,0,48,5168,,"(40, 50]","(5000, 5500]"
1810-MVMAI,1,No,0,33,4104,,"(30, 40]","(4000, 4500]"
9506-UXUSK,1,No,0,30,4599,,"(20, 30]","(4500, 5000]"
1229-RCALF,1,No,0,45,5189,,"(40, 50]","(5000, 5500]"
3572-UOLYZ,1,No,0,39,5756,,"(30, 40]","(5500, 6000]"
1429-UYJSV,1,No,0,62,3423,,"(60, 70]","(3000, 3500]"
6366-XIVKZ,1,No,0,46,5916,,"(40, 50]","(5500, 6000]"
3470-OBUET,1,No,0,35,4188,,"(30, 40]","(4000, 4500]"
2770-NSVDG,1,No,0,33,4636,,"(30, 40]","(4500, 5000]"
9375-MHRRS,1,No,0,34,3929,,"(30, 40]","(3500, 4000]"
4860-YZGZM,1,No,0,63,2706,,"(60, 70]","(2500, 3000]"
6599-GZWCM,1,No,0,40,4172,,"(30, 40]","(4000, 4500]"
5533-NHFRF,1,No,0,77,3410,,"(70, 80]","(3000, 3500]"
7037-MTYVW,1,No,0,51,5292,,"(50, 60]","(5000, 5500]"
4760-THGOT,1,No,0,71,4392,,"(70, 80]","(4000, 4500]"
4016-BJKTZ,1,No,0,80,4398,,"(70, 80]","(4000, 4500]"
6584-VQMYT,1,No,0,42,5978,,"(40, 50]","(5500, 6000]"
9838-BFCQT,1,No,0,41,5475,,"(40, 50]","(5000, 5500]"
2790-XUYMV,1,No,0,48,4777,,"(40, 50]","(4500, 5000]"
0581-MDMPW,1,No,0,37,5557,,"(30, 40]","(5500, 6000]"
1023-BQXZE,1,No,0,71,5548,,"(70, 80]","(5500, 6000]"
9163-GHAYE,1,No,0,62,5584,,"(60, 70]","(5500, 6000]"
3904-UKFRE,1,No,0,67,2333,,"(60, 70]","(2000, 2500]"
5353-WILCI,1,No,0,47,4468,,"(40, 50]","(4000, 4500]"
0058-EVZWM,1,No,0,42,5875,,"(40, 50]","(5500, 6000]"
7009-PCARS,1,No,0,66,4391,,"(60, 70]","(4000, 4500]"
0519-DRGTI,1,No,0,49,2522,,"(40, 50]","(2500, 3000]"
1017-FBQMM,1,No,0,69,6361,,"(60, 70]","(6000, 6500]"
1985-MBRYP,1,No,0,41,3678,,"(40, 50]","(3500, 4000]"
9372-TXXPS,1,No,0,54,4029,,"(50, 60]","(4000, 4500]"
3259-QMXUN,1,No,0,33,5666,,"(30, 40]","(5500, 6000]"
1015-JPFYW,1,No,0,29,5084,,"(20, 30]","(5000, 5500]"
6645-MXQJT,1,No,0,43,5745,,"(40, 50]","(5500, 6000]"
4360-QRAVE,1,No,0,72,2494,,"(70, 80]","(2000, 2500]"
8433-WPJTV,1,No,0,75,5669,,"(70, 80]","(5500, 6000]"
5804-JMYIO,1,No,0,61,3944,,"(60, 70]","(3500, 4000]"
6484-LATFU,1,No,0,31,6042,,"(30, 40]","(6000, 6500]"
7599-NTMDP,1,No,0,26,5453,,"(20, 30]","(5000, 5500]"
0536-ACXIP,1,No,0,53,6452,,"(50, 60]","(6000, 6500]"
0936-NQLJU,1,No,0,79,5062,,"(70, 80]","(5000, 5500]"
1575-KRZZE,1,No,0,74,4042,,"(70, 80]","(4000, 4500]"
3251-YMVWZ,1,No,0,20,4865,,"(10, 20]","(4500, 5000]"
4884-LEVMQ,1,No,0,80,2165,,"(70, 80]","(2000, 2500]"
8857-CUPFQ,1,No,0,20,4538,,"(10, 20]","(4500, 5000]"
7610-TVOPG,1,No,0,73,2723,,"(70, 80]","(2500, 3000]"
3638-DIMPH,1,No,0,40,4369,,"(30, 40]","(4000, 4500]"
1845-ZLLIG,1,No,0,50,4014,,"(40, 50]","(4000, 4500]"
8559-WNQZS,1,No,0,27,5925,,"(20, 30]","(5500, 6000]"
1699-UOTXU,1,No,0,40,6209,,"(30, 40]","(6000, 6500]"
0635-WKOLD,1,No,0,32,5507,,"(30, 40]","(5500, 6000]"
5993-JSUWV,1,No,0,66,5133,,"(60, 70]","(5000, 5500]"
4518-FZBSX,1,No,0,64,4439,,"(60, 70]","(4000, 4500]"
5387-ASZNZ,1,No,0,80,4657,,"(70, 80]","(4500, 5000]"
6988-CJEYV,1,No,0,79,6148,,"(70, 80]","(6000, 6500]"
3097-FQTVJ,1,No,0,21,5913,,"(20, 30]","(5500, 6000]"
5465-BUBFA,1,No,0,40,4180,,"(30, 40]","(4000, 4500]"
7299-GNVPL,1,No,0,54,2177,,"(50, 60]","(2000, 2500]"
9743-DQKQW,1,No,0,58,2013,,"(50, 60]","(2000, 2500]"
1215-VFYVK,1,No,0,30,2682,,"(20, 30]","(2500, 3000]"
9371-BITHB,1,No,0,43,5432,,"(40, 50]","(5000, 5500]"
9093-FPDLG,1,No,0,52,2405,,"(50, 60]","(2000, 2500]"
0541-FITGH,1,No,0,34,5766,,"(30, 40]","(5500, 6000]"
6985-HAYWX,1,No,0,54,5168,,"(50, 60]","(5000, 5500]"
7508-KBIMB,1,No,0,52,3607,,"(50, 60]","(3500, 4000]"
6838-HVLXG,1,No,0,27,4177,,"(20, 30]","(4000, 4500]"
2277-DJJDL,1,No,0,40,4763,,"(30, 40]","(4500, 5000]"
1897-OKVMW,1,No,0,43,5240,,"(40, 50]","(5000, 5500]"
5485-ITNPC,1,No,0,24,5137,,"(20, 30]","(5000, 5500]"
0233-FTHAV,1,No,0,49,5687,,"(40, 50]","(5500, 6000]"
4644-PIZRT,1,No,0,35,2704,,"(30, 40]","(2500, 3000]"
8922-NPKBJ,1,No,0,21,3433,,"(20, 30]","(3000, 3500]"
2740-TVLFN,1,No,0,80,3043,,"(70, 80]","(3000, 3500]"
7771-CFQRQ,1,No,0,45,5144,,"(40, 50]","(5000, 5500]"
9512-PHSMG,1,No,0,71,4907,,"(70, 80]","(4500, 5000]"
6963-EZQEE,1,No,0,37,4097,,"(30, 40]","(4000, 4500]"
2452-KDRRH,1,No,0,28,5269,,"(20, 30]","(5000, 5500]"
4146-SVFUD,1,No,0,77,4864,,"(70, 80]","(4500, 5000]"
1564-HJUVY,1,No,0,59,2624,,"(50, 60]","(2500, 3000]"
3617-XLSGQ,1,No,0,28,5865,,"(20, 30]","(5500, 6000]"
7517-LDMPS,1,No,0,75,4807,,"(70, 80]","(4500, 5000]"
7244-KXYZN,1,No,0,20,4690,,"(10, 20]","(4500, 5000]"
5226-NOZFC,1,No,0,64,3178,,"(60, 70]","(3000, 3500]"
1400-WIVLL,1,No,0,24,4687,,"(20, 30]","(4500, 5000]"
8148-NLEGT,1,No,0,24,4650,,"(20, 30]","(4500, 5000]"
8347-GDTMP,1,No,0,78,5113,,"(70, 80]","(5000, 5500]"
6746-WAUWT,1,No,0,41,4431,,"(40, 50]","(4000, 4500]"
0428-IKYCP,1,No,0,49,5233,,"(40, 50]","(5000, 5500]"
2187-PKZAY,1,No,0,71,2968,,"(70, 80]","(2500, 3000]"
4003-OCTMP,1,No,0,24,5191,,"(20, 30]","(5000, 5500]"
6652-YFFJO,1,No,0,80,2775,,"(70, 80]","(2500, 3000]"
7225-IILWY,1,No,0,26,5434,,"(20, 30]","(5000, 5500]"
5248-RPYWW,1,No,0,49,4606,,"(40, 50]","(4500, 5000]"
7923-IYJWY,1,No,0,60,5896,,"(50, 60]","(5500, 6000]"
3170-GWYKC,1,No,0,62,5926,,"(60, 70]","(5500, 6000]"
9830-ECLEN,1,No,0,45,4704,,"(40, 50]","(4500, 5000]"
2668-TZSPS,1,No,0,51,2664,,"(50, 60]","(2500, 3000]"
7446-SFAOA,1,No,0,20,5707,,"(10, 20]","(5500, 6000]"
9522-ZSINC,1,No,0,24,2252,,"(20, 30]","(2000, 2500]"
8234-GSZYK,1,No,0,51,3881,,"(50, 60]","(3500, 4000]"
6505-OZNPG,1,No,0,48,3909,,"(40, 50]","(3500, 4000]"
6164-HAQTX,1,No,0,76,4094,,"(70, 80]","(4000, 4500]"
7765-LWVVH,1,No,0,25,5584,,"(20, 30]","(5500, 6000]"
1658-TJVOA,1,No,0,79,4716,,"(70, 80]","(4500, 5000]"
0953-LGOVU,1,No,0,75,2562,,"(70, 80]","(2500, 3000]"
4692-NNQRU,1,No,0,24,4900,,"(20, 30]","(4500, 5000]"
