CustomerID,Count,Gender,Senior Citizen,Partner,Dependents
5173-ZXXXL,1,Male,No,No,No
1096-ADRUX,1,Female,No,Yes,Yes
2001-MCUUW,1,Male,No,No,No
2731-GJRDG,1,Female,No,No,No
4723-BEGSG,1,Male,No,Yes,No
6516-NKQBO,1,Male,No,Yes,No
8672-OAUPW,1,Male,No,No,No
8207-DMRVL,1,Male,No,Yes,Yes
2804-ETQDK,1,Male,No,No,Yes
6689-VRRTK,1,Female,Yes,No,No
7138-GIRSH,1,Male,No,No,No
9396-ZSFLL,1,Female,No,No,No
6464-KEXXH,1,Male,No,No,No
7134-MJPDY,1,Female,Yes,No,No
5240-CAOYT,1,Female,No,No,No
4059-IIEBK,1,Female,No,No,No
4881-JVQOD,1,Male,Yes,Yes,Yes
0516-UXRMT,1,Female,No,No,No
4851-BQDNX,1,Male,No,Yes,Yes
5148-HKFIR,1,Female,No,No,No
3003-CMDUU,1,Female,No,Yes,No
5016-IBERQ,1,Male,No,Yes,No
6797-UCJHZ,1,Female,Yes,Yes,No
2469-DTSGX,1,Female,Yes,No,No
9931-KGHOA,1,Female,No,Yes,No
1775-KWJKQ,1,Male,No,Yes,No
7665-VIGUD,1,Male,No,No,No
9411-TPQQV,1,Female,No,No,No
7954-MLBUN,1,Male,No,No,No
2077-DDHJK,1,Female,No,Yes,No
9574-BOSMD,1,Male,No,Yes,Yes
4908-XAXAY,1,Female,Yes,No,No
8404-VLQFB,1,Female,No,Yes,Yes
2391-IPLOP,1,Male,No,Yes,No
3509-GWQGF,1,Male,Yes,No,No
5845-BZZIB,1,Male,No,Yes,Yes
1140-UKVZG,1,Female,No,No,No
5183-SNMJQ,1,Male,No,No,No
8100-PNJMH,1,Male,No,Yes,No
7838-LAZFO,1,Male,No,Yes,No
2085-JVGAD,1,Male,No,Yes,No
8095-WANWK,1,Female,No,No,No
3030-ZKIWL,1,Male,No,No,No
9565-FLVCG,1,Male,No,Yes,No
8755-OGKNA,1,Female,No,Yes,Yes
2800-VEQXM,1,Female,No,No,No
5533-RJFTJ,1,Male,No,No,No
0214-JHPFW,1,Female,No,Yes,No
5642-MHDQT,1,Female,No,Yes,No
3088-FVYWK,1,Male,No,Yes,Yes
9092-GDZKO,1,Male,No,No,No
3729-OWRVL,1,Male,Yes,No,No
2324-AALNO,1,Female,No,No,No
5760-IFJOZ,1,Male,No,No,No
2826-UWHIS,1,Male,No,Yes,No
7501-IWUNG,1,Female,No,Yes,No
4957-TREIR,1,Male,No,No,No
7251-LJBQN,1,Female,Yes,No,No
8040-MNRTF,1,Female,No,No,No
1536-HBSWP,1,Female,No,No,No
5313-FPXWG,1,Male,No,No,No
0946-FKYTX,1,Male,No,No,No
5076-YVXCM,1,Male,No,No,No
8262-COGGB,1,Male,No,No,No
6663-JOCQO,1,Male,No,Yes,No
9620-QJREV,1,Male,No,No,No
2682-KEVRP,1,Female,Yes,No,No
2480-JZOSN,1,Female,No,Yes,No
0078-XZMHT,1,Male,No,Yes,No
9978-HYCIN,1,Male,Yes,Yes,Yes
8338-QIUNR,1,Male,No,Yes,No
1525-LNLOJ,1,Male,No,Yes,No
9450-TRJUU,1,Male,No,No,No
1766-GKNMI,1,Male,No,No,No
6942-LBFDP,1,Female,No,No,No
1456-TWCGB,1,Male,No,No,No
7596-ZYWBB,1,Female,No,No,No
8329-UTMVM,1,Male,Yes,No,No
3014-WJKSM,1,Male,No,Yes,No
3347-YJZZE,1,Male,No,Yes,Yes
7929-DMBCV,1,Female,No,Yes,No
9661-JALZV,1,Female,No,No,No
5433-KYGHE,1,Female,No,No,Yes
4312-KFRXN,1,Male,No,Yes,No
5575-TPIZQ,1,Male,No,No,No
0114-IGABW,1,Female,No,Yes,No
9944-AEXBM,1,Male,No,No,No
1853-ARAAQ,1,Female,No,No,No
6952-OMNWB,1,Male,Yes,Yes,No
4697-LUPSU,1,Male,No,Yes,No
8434-VGEQQ,1,Male,No,Yes,No
6549-YMFAW,1,Male,Yes,Yes,No
4950-HKQTE,1,Female,No,No,No
6786-OBWQR,1,Female,No,Yes,Yes
2753-JMMCV,1,Male,No,No,No
6621-YOBKI,1,Male,No,No,No
1216-JWVUX,1,Male,No,Yes,Yes
7564-GHCVB,1,Female,No,Yes,No
1173-NOEYG,1,Female,No,Yes,No
7595-EHCDL,1,Male,No,Yes,Yes
6647-ZEDXT,1,Female,No,No,No
2521-NPUZR,1,Male,No,Yes,No
1307-TVUFB,1,Male,Yes,No,No
7503-MIOGA,1,Female,Yes,Yes,No
4381-MHQDC,1,Female,No,No,No
6923-JHPMP,1,Female,No,No,No
4018-PPNDW,1,Female,No,Yes,No
1635-FJFCC,1,Female,No,No,No
2499-AJYUA,1,Female,Yes,Yes,No
6919-ELBGL,1,Male,Yes,Yes,No
3966-HRMZA,1,Female,Yes,No,No
6425-JWTDV,1,Male,No,Yes,No
8405-IGQFX,1,Female,No,No,No
8224-IVVPA,1,Female,No,No,No
9477-LGWQI,1,Male,No,Yes,No
1410-RSCMR,1,Male,No,Yes,Yes
3115-CZMZD,1,Male,No,No,No
0139-IVFJG,1,Female,No,Yes,No
5730-DBDSI,1,Male,No,No,No
0030-FNXPP,1,Female,No,No,No
5684-FJVYR,1,Female,No,Yes,No
4013-GUXND,1,Male,No,No,No
1266-NZYUI,1,Female,No,Yes,No
7969-FFOWG,1,Male,No,Yes,No
4718-DHSMV,1,Female,No,No,No
5175-WLYXL,1,Male,No,No,No
7817-OMJNA,1,Male,No,No,No
8728-SKJLR,1,Male,No,No,No
3137-NYQQI,1,Male,No,Yes,No
7706-DZNKK,1,Male,No,No,No
8823-RLPWL,1,Female,No,Yes,No
9505-SQFSW,1,Female,No,Yes,Yes
3758-CKOQL,1,Female,No,Yes,No
5676-CFLYY,1,Male,No,Yes,No
7521-AFHAB,1,Female,No,Yes,Yes
0285-INHLN,1,Male,No,Yes,Yes
5125-CNDSP,1,Male,No,No,No
4992-LTJNE,1,Male,No,Yes,No
2202-OUTMO,1,Female,No,Yes,No
0810-BDHAW,1,Female,No,Yes,No
0229-LFJAF,1,Male,No,No,No
7131-ZQZNK,1,Female,No,Yes,No
3442-ZHHCC,1,Male,No,No,No
5726-CVNYA,1,Female,No,Yes,No
9871-ELEYA,1,Female,No,No,No
4257-GAESD,1,Female,No,No,No
5173-WXOQV,1,Male,No,Yes,No
2040-OBMLJ,1,Male,No,No,No
6286-ZHAOK,1,Female,No,Yes,Yes
3807-XHCJH,1,Female,No,Yes,Yes
5671-RQRLP,1,Female,Yes,Yes,No
8859-AXJZP,1,Male,No,Yes,No
3174-AKMAS,1,Female,No,Yes,No
9926-PJHDQ,1,Female,No,Yes,No
7382-DFJTU,1,Male,No,No,No
2798-NYLMZ,1,Male,No,Yes,No
8098-TDCBU,1,Female,No,Yes,No
3551-GAEGL,1,Male,No,Yes,No
4785-NKHCX,1,Male,Yes,No,No
3196-NVXLZ,1,Female,No,No,No
0036-IHMOT,1,Female,No,Yes,Yes
4178-EGMON,1,Male,No,Yes,No
4220-TINQT,1,Female,No,Yes,No
5318-YKDPV,1,Male,No,Yes,No
7975-TZMLR,1,Male,No,No,No
0295-QVKPB,1,Male,No,No,No
4335-BSMJS,1,Female,No,No,No
9146-JRIOX,1,Female,No,Yes,Yes
5337-IIWKZ,1,Male,No,Yes,Yes
9650-VBUOG,1,Male,No,Yes,Yes
3487-EARAT,1,Female,No,Yes,No
2672-TGEFF,1,Female,No,Yes,Yes
4250-WAROZ,1,Male,Yes,Yes,Yes
8184-WMOFI,1,Male,No,Yes,No
6092-QZVPP,1,Male,No,No,No
4625-LAMOB,1,Male,No,No,No
0392-BZIUW,1,Female,No,Yes,No
6549-NNDYT,1,Female,No,No,No
0422-OHQHQ,1,Female,No,Yes,No
6916-HIJSE,1,Female,No,No,No
2316-ESMLS,1,Female,No,Yes,No
9778-OGKQZ,1,Male,No,Yes,No
7408-OFWXJ,1,Female,No,Yes,No
6007-TCTST,1,Female,No,Yes,Yes
2252-NKNSI,1,Male,No,No,No
8713-IGZSO,1,Male,No,No,No
7905-TVXTA,1,Female,No,No,No
7695-PKLCZ,1,Female,No,No,No
8374-UULRV,1,Male,No,No,No
3224-DFQNQ,1,Female,No,Yes,No
5275-PMFUT,1,Male,No,Yes,No
4795-UXVCJ,1,Male,No,No,No
9777-IQHWP,1,Male,No,Yes,Yes
0979-MOZQI,1,Male,No,Yes,No
2732-ISEZX,1,Female,No,No,No
0323-XWWTN,1,Male,No,No,Yes
1937-OTUKY,1,Female,No,Yes,No
1573-LGXBA,1,Male,No,Yes,Yes
1764-VUUMT,1,Male,No,No,Yes
4713-ZBURT,1,Male,No,No,Yes
3050-GBUSH,1,Female,No,No,No
7876-AEHIG,1,Female,No,No,No
7945-HLKEA,1,Female,No,No,No
9342-VNIMQ,1,Male,No,No,No
3523-BRGUW,1,Male,Yes,No,No
3199-NPKCN,1,Female,No,Yes,No
5170-PTRKA,1,Female,No,Yes,No
4661-NJEUX,1,Male,No,No,No
2123-AGEEN,1,Female,Yes,No,No
1258-YMZNM,1,Female,Yes,No,No
0048-LUMLS,1,Male,No,Yes,Yes
5898-IGSLP,1,Male,No,Yes,Yes
6259-WJQLC,1,Male,Yes,No,No
7997-EASSD,1,Female,No,Yes,No
0730-KOAVE,1,Male,No,No,No
8975-SKGRX,1,Male,No,Yes,No
0678-RLHVP,1,Female,No,No,No
2267-FPIMA,1,Male,No,Yes,No
1051-GEJLJ,1,Female,No,No,No
5285-MVEHD,1,Female,No,Yes,No
0379-DJQHR,1,Male,No,Yes,No
5543-QDCRY,1,Male,No,No,No
0297-RBCSG,1,Male,No,No,No
4694-PHWFW,1,Female,No,No,Yes
0835-JKADZ,1,Female,No,No,No
7508-SMHXL,1,Female,Yes,No,No
3865-YIOTT,1,Male,No,Yes,Yes
5993-BQHEA,1,Male,No,No,No
6024-RUGGH,1,Male,No,Yes,Yes
3956-CJUST,1,Female,Yes,No,No
4079-WWQQQ,1,Male,No,No,No
6103-BOCOU,1,Female,No,No,No
5149-TGWDZ,1,Female,No,No,No
7471-WNSUF,1,Male,No,Yes,No
8942-DBMHZ,1,Male,No,No,No
4301-VVZKA,1,Male,No,Yes,No
9199-PWQVC,1,Female,No,Yes,No
4824-GUCBY,1,Female,Yes,No,No
5393-HJZSM,1,Female,No,Yes,Yes
0862-PRCBS,1,Female,No,Yes,Yes
8812-ZRHFP,1,Female,No,Yes,Yes
5146-CBVOE,1,Female,No,No,No
0454-OKRCT,1,Male,No,No,No
5787-KXGIY,1,Male,No,Yes,No
4198-VFOEA,1,Female,No,No,No
6630-UJZMY,1,Female,Yes,Yes,No
5709-LVOEQ,1,Female,No,Yes,No
2692-AQCPF,1,Female,No,Yes,No
0347-UBKUZ,1,Female,No,No,No
0835-DUUIQ,1,Female,No,No,No
0811-GSDTP,1,Female,No,No,Yes
7567-ECMCM,1,Male,No,No,No
6115-ZTBFQ,1,Female,No,Yes,No
6353-BRMMA,1,Female,No,Yes,Yes
6231-WFGFH,1,Male,No,Yes,Yes
9904-EHEVJ,1,Female,Yes,Yes,Yes
6169-PPETC,1,Male,No,Yes,Yes
8584-KMVXD,1,Female,No,No,No
8467-WYNSR,1,Male,No,No,No
0851-DFJKB,1,Female,No,No,No
5382-SOYZL,1,Male,No,No,No
3261-CQXOL,1,Female,No,Yes,Yes
8388-FYNPZ,1,Male,No,No,No
4002-BQWPQ,1,Male,No,No,No
5651-YLPRD,1,Female,No,Yes,Yes
2826-DXLQO,1,Male,Yes,Yes,No
4378-BZYFP,1,Male,No,No,No
9489-UTFKA,1,Male,Yes,Yes,No
4849-PYRLQ,1,Female,Yes,No,No
7764-BDPEE,1,Male,No,No,Yes
3429-IFLEM,1,Female,No,No,No
5002-GCQFH,1,Male,No,Yes,No
0556-FJEGU,1,Male,No,No,No
0604-THJFP,1,Female,No,Yes,No
5879-SESNB,1,Female,No,No,No
6461-PPAXN,1,Female,No,Yes,No
3318-ISQFQ,1,Female,No,No,No
1106-HRLKZ,1,Male,No,Yes,Yes
2483-XSSMZ,1,Female,No,No,No
8165-ZJRNM,1,Female,No,Yes,Yes
2604-XVDAM,1,Female,No,No,No
3717-OFRTN,1,Male,No,No,No
9046-JBFWA,1,Male,No,No,Yes
3280-NMUVX,1,Male,No,Yes,No
1206-EHBDD,1,Female,No,Yes,No
8361-LBRDI,1,Female,No,No,No
4883-KCPZJ,1,Female,No,Yes,Yes
9108-EQPNQ,1,Female,No,Yes,Yes
7277-KAMWT,1,Male,No,No,No
2545-LXYVJ,1,Male,No,Yes,No
3234-VKACU,1,Male,No,No,No
8120-JDCAM,1,Male,No,Yes,Yes
8917-FAEMR,1,Female,No,No,No
7047-YXDMZ,1,Male,No,No,No
2858-EIMXH,1,Female,Yes,Yes,No
6419-ZTTLE,1,Male,Yes,Yes,No
0929-HYQEW,1,Male,No,No,No
6614-YOLAC,1,Female,No,Yes,No
7426-RHZGU,1,Male,No,No,No
4065-JJAVA,1,Female,No,No,No
7649-SIJJF,1,Male,No,Yes,No
9361-YNQWJ,1,Female,No,No,No
3748-FVMZZ,1,Male,No,No,No
9391-TTOYH,1,Female,No,No,No
1452-XRSJV,1,Female,No,Yes,Yes
3422-WJOYD,1,Male,No,Yes,No
8242-SOQUO,1,Female,Yes,No,No
7460-ITWWP,1,Female,Yes,Yes,No
7147-AYBAA,1,Male,No,No,No
7868-TMWMZ,1,Female,Yes,Yes,No
6732-FZUGP,1,Female,No,No,No
8329-GWVPJ,1,Female,No,Yes,Yes
1352-VHKAJ,1,Male,No,Yes,Yes
2632-TACXW,1,Female,No,Yes,No
8146-QQKZH,1,Female,No,Yes,No
1767-CJKBA,1,Male,No,No,No
6445-TNRXS,1,Male,No,Yes,Yes
4581-LNWUM,1,Female,No,No,No
4869-EPIUS,1,Male,No,Yes,No
1915-OAKWD,1,Female,No,No,No
7296-PIXQY,1,Female,No,Yes,Yes
3354-OADJP,1,Female,No,No,No
3524-WQDSG,1,Female,No,Yes,Yes
0810-DHDBD,1,Female,No,No,No
4026-SKKHW,1,Male,No,No,No
2829-HYVZP,1,Male,No,No,No
3845-JHAMY,1,Female,No,Yes,Yes
7013-PSXHK,1,Female,No,No,No
3486-NPGST,1,Female,No,No,No
6100-FJZDG,1,Male,No,Yes,No
4829-ZLJTK,1,Female,Yes,Yes,No
1730-VFMWO,1,Female,No,Yes,No
7143-BQIBA,1,Male,No,No,No
3800-LYTRK,1,Female,No,No,No
9646-NMHXE,1,Male,No,Yes,No
7030-NJVDP,1,Male,No,Yes,No
8883-GRDWQ,1,Male,Yes,No,No
7771-ZONAT,1,Male,No,No,No
2111-DWYHN,1,Male,No,No,No
4194-WHFCB,1,Female,No,Yes,Yes
4121-AGSIN,1,Female,No,Yes,No
9845-PEEKO,1,Female,Yes,No,No
0455-XFASS,1,Female,No,Yes,Yes
0301-KOBTQ,1,Male,No,No,No
1751-NCDLI,1,Male,Yes,Yes,No
4367-NUYAO,1,Male,No,Yes,Yes
9170-ARBTB,1,Female,No,Yes,No
7241-AJHFS,1,Male,No,No,No
4546-FOKWR,1,Female,No,No,No
9036-CSKBW,1,Female,No,No,No
5832-TRLPB,1,Male,No,No,No
8590-YFFQO,1,Male,No,Yes,No
8659-IOOPU,1,Female,No,Yes,Yes
1338-CECEE,1,Male,No,Yes,No
7439-DKZTW,1,Male,No,No,No
4646-QZXTF,1,Female,No,Yes,No
9742-XOKTS,1,Male,No,Yes,Yes
6921-OZMFH,1,Male,No,Yes,Yes
9578-FOMUK,1,Male,No,No,Yes
4712-UYOOI,1,Female,No,Yes,Yes
7722-CVFXN,1,Male,No,Yes,Yes
8717-VCTXJ,1,Male,No,No,No
7363-QTBIW,1,Female,No,Yes,No
4159-NAAIX,1,Female,No,No,No
0971-QIFJK,1,Female,No,Yes,No
9397-TZSHA,1,Female,No,No,No
3391-JSQEW,1,Male,No,Yes,No
0343-QLUZP,1,Male,No,No,No
2176-LVPNX,1,Female,Yes,No,No
3312-UUMZW,1,Male,No,Yes,No
1271-UODNO,1,Male,No,No,No
8461-EFQYM,1,Female,No,No,No
6900-RBKER,1,Male,No,No,No
6891-JPYFF,1,Female,No,Yes,Yes
1459-QNFQT,1,Male,No,Yes,No
1047-NNCBF,1,Male,No,No,No
3696-XRIEN,1,Female,No,No,No
0074-HDKDG,1,Male,No,Yes,No
8791-GFXLZ,1,Male,No,No,No
9330-DHBFL,1,Female,No,Yes,No
0098-BOWSO,1,Male,No,No,No
3452-ABWRL,1,Male,Yes,No,No
5859-HZYLF,1,Male,No,Yes,Yes
3156-QLHBO,1,Male,No,No,Yes
2208-NQBCT,1,Female,No,Yes,Yes
1779-PWPMG,1,Female,Yes,Yes,No
6621-NRZAK,1,Female,No,Yes,Yes
0831-JNISG,1,Male,No,Yes,Yes
0774-IFUVM,1,Male,No,Yes,Yes
3082-WQRVY,1,Male,Yes,Yes,No
9553-DLCLU,1,Female,No,No,No
1641-BYBTK,1,Male,No,No,Yes
2460-NGXBJ,1,Male,Yes,Yes,Yes
2446-ZKVAF,1,Male,No,Yes,No
3522-CDKHF,1,Female,No,Yes,No
1430-SFQSA,1,Male,No,No,No
0411-EZJZE,1,Female,No,No,No
8807-ARQET,1,Female,No,No,No
8992-CEUEN,1,Female,No,No,No
4320-QMLLA,1,Male,No,No,No
8777-PVYGU,1,Female,No,Yes,No
8292-ITGYJ,1,Female,No,Yes,Yes
6870-ZWMNX,1,Male,No,Yes,No
0621-CXBKL,1,Female,No,No,No
5268-DSMNQ,1,Female,Yes,Yes,No
5334-JLAXU,1,Female,No,Yes,No
6242-MBHPK,1,Female,Yes,Yes,No
9359-UGBTK,1,Female,No,No,No
4782-OSFXZ,1,Female,Yes,Yes,No
6479-OAUSD,1,Male,No,No,No
7129-ACFOG,1,Female,No,No,No
4189-NAKJS,1,Male,No,No,No
5562-BETPV,1,Male,No,Yes,No
1282-IHQAC,1,Male,Yes,No,No
9127-FHJBZ,1,Male,No,Yes,Yes
1641-RQDAY,1,Female,Yes,Yes,Yes
6994-ORCWG,1,Female,No,No,No
1346-UFHAX,1,Female,No,No,No
2933-XEUJM,1,Female,No,No,No
5461-QKNTN,1,Male,Yes,Yes,No
4835-YSJMR,1,Male,No,No,No
3164-YAXFY,1,Male,No,No,No
0887-WBJVH,1,Female,No,Yes,No
4660-IRIBM,1,Male,No,Yes,Yes
7670-ZBPOQ,1,Female,No,Yes,No
8089-UZWLX,1,Female,Yes,No,No
0080-OROZO,1,Female,No,No,No
3916-NRPAP,1,Male,No,No,No
6807-SIWJI,1,Male,No,No,No
8221-HVAYI,1,Male,No,Yes,No
5232-NXPAY,1,Female,No,No,No
8967-SZQAS,1,Female,No,No,No
4468-KAZHE,1,Female,Yes,Yes,No
0455-ENTCR,1,Male,No,Yes,No
8944-AILEF,1,Male,No,Yes,No
5542-NKVRU,1,Female,No,No,No
7126-RBHSD,1,Female,No,Yes,No
5370-IIVVL,1,Male,No,No,No
6789-HJBWG,1,Female,No,No,No
9087-EYCPR,1,Female,No,No,No
6791-YBNAK,1,Male,No,Yes,Yes
6077-BDPXA,1,Female,No,No,No
0013-MHZWF,1,Female,No,No,Yes
8268-YDIXR,1,Male,No,Yes,No
4291-SHSBH,1,Male,No,No,No
6980-IMXXE,1,Female,No,Yes,Yes
0040-HALCW,1,Male,No,Yes,Yes
0784-GTUUK,1,Male,No,Yes,No
2294-DMMUS,1,Female,No,Yes,Yes
0872-JCPIB,1,Male,No,No,No
3055-MJDSB,1,Male,No,No,No
9091-WTUUY,1,Male,No,Yes,No
7115-IRDHS,1,Female,No,Yes,No
8496-DMZUK,1,Male,No,No,No
2040-VZIKE,1,Female,No,Yes,No
9068-VPWQQ,1,Male,No,Yes,No
0178-SZBHO,1,Male,No,Yes,Yes
0384-RVBPI,1,Male,No,No,No
1299-AURJA,1,Female,No,Yes,Yes
4525-VZCZG,1,Male,No,No,Yes
1543-LLLFT,1,Male,Yes,Yes,No
2788-CJQAQ,1,Male,No,No,No
0319-QZTCO,1,Female,No,Yes,Yes
2120-SMPEX,1,Male,No,No,No
0096-FCPUF,1,Male,No,No,No
0668-OGMHD,1,Female,No,Yes,No
6507-ZJSUR,1,Male,Yes,Yes,No
9408-HRXRK,1,Female,No,Yes,Yes
5593-SUAOO,1,Female,No,Yes,Yes
6766-HFKLA,1,Female,No,Yes,No
7617-EYGLW,1,Male,No,No,No
9220-ZNKJI,1,Female,Yes,Yes,No
2226-ICFDO,1,Female,No,Yes,No
0723-VSOBE,1,Female,Yes,No,No
5529-GIBVH,1,Female,No,No,No
9992-UJOEL,1,Male,No,No,No
4741-WWJQZ,1,Female,No,Yes,No
6625-UTXEW,1,Female,No,Yes,No
6244-BESBM,1,Male,No,Yes,Yes
1004-NOZNR,1,Male,Yes,No,Yes
1251-STYSZ,1,Female,Yes,No,No
2612-PHGOX,1,Male,No,Yes,No
8480-PPONV,1,Male,No,Yes,Yes
8780-IHCRN,1,Male,No,Yes,Yes
4598-ZADCK,1,Female,No,No,No
1257-SXUXQ,1,Male,No,Yes,Yes
9681-KYGYB,1,Male,Yes,Yes,No
7182-OVLBJ,1,Female,No,Yes,Yes
5095-ETBRJ,1,Female,No,Yes,No
7005-CYUIL,1,Female,Yes,Yes,No
4821-WQOYN,1,Female,No,Yes,Yes
4730-AWNAU,1,Male,No,Yes,No
3452-FLHYD,1,Male,No,Yes,No
2388-LAESQ,1,Female,Yes,Yes,No
9531-NSBMR,1,Female,No,No,No
6260-ONULR,1,Male,No,No,No
4389-UEFCZ,1,Female,No,Yes,No
8711-LOBKY,1,Male,No,Yes,Yes
8985-OOPOS,1,Female,No,No,No
8800-ZKRFW,1,Female,No,Yes,Yes
2616-FLVQC,1,Male,No,No,No
9968-FFVVH,1,Male,No,No,No
3108-PCCGG,1,Male,Yes,Yes,No
8390-FESFV,1,Female,No,No,No
3022-BEXHZ,1,Male,No,Yes,Yes
6248-TKCQV,1,Female,No,Yes,No
6729-GDNGC,1,Female,Yes,No,No
6198-ZFIOJ,1,Female,No,No,No
5989-OMNJE,1,Female,No,Yes,No
1291-CUOCY,1,Male,No,Yes,No
9795-SHUHB,1,Female,No,Yes,No
3230-IUALN,1,Female,No,Yes,No
0042-RLHYP,1,Female,No,Yes,Yes
4945-RVMTE,1,Female,No,No,No
1866-NXPSP,1,Female,No,No,No
3941-XTSKM,1,Male,No,Yes,No
1661-CZBAU,1,Male,No,No,No
5158-RIVOP,1,Female,No,Yes,Yes
9788-YTFGE,1,Male,No,No,No
9277-JOOMO,1,Female,No,No,No
1907-YLNYW,1,Male,No,No,No
8947-YRTDV,1,Male,No,Yes,Yes
3161-ONRWK,1,Male,No,Yes,No
0114-RSRRW,1,Female,No,Yes,No
4565-NLZBV,1,Female,No,Yes,No
6682-VCIXC,1,Female,No,Yes,No
6475-VHUIZ,1,Female,No,Yes,No
3910-MRQOY,1,Female,No,Yes,No
0661-WCQNQ,1,Male,No,Yes,No
7537-RBWEA,1,Female,No,No,No
4656-CAURT,1,Male,No,No,No
0121-SNYRK,1,Male,No,No,No
3733-LSYCE,1,Female,No,Yes,No
6265-FRMTQ,1,Male,No,No,No
1371-DWPAZ,1,Female,No,Yes,No
2017-CCBLH,1,Female,No,No,No
7690-KPNCU,1,Male,No,Yes,No
0536-BGFMZ,1,Female,No,Yes,No
2293-IJWPS,1,Female,No,Yes,No
5469-NUJUR,1,Male,No,No,No
2625-TRCZQ,1,Female,No,Yes,No
4102-HLENU,1,Female,No,Yes,No
7266-GSSJX,1,Male,No,Yes,Yes
7722-VJRQD,1,Male,No,Yes,No
7073-QETQY,1,Male,No,Yes,No
5624-RYAMH,1,Female,No,No,No
0196-JTUQI,1,Female,No,No,No
7130-YXBRO,1,Male,No,Yes,No
9272-LSVYH,1,Male,No,No,No
3084-DOWLE,1,Female,No,Yes,No
1084-MNSMJ,1,Female,No,Yes,No
4238-HFHSN,1,Male,Yes,Yes,No
6250-CGGUN,1,Male,No,No,No
5478-JJVZK,1,Female,No,No,No
7596-IIWYC,1,Female,No,No,No
9793-WECQC,1,Male,No,No,No
4291-HPAXL,1,Male,No,No,Yes
8999-YPYBV,1,Male,No,Yes,No
1839-FBNFR,1,Female,No,Yes,Yes
3071-MVJCD,1,Male,No,Yes,No
1697-BCSHV,1,Female,No,Yes,Yes
0562-KBDVM,1,Female,No,No,No
1131-SUEKT,1,Male,No,Yes,Yes
3717-OEAUQ,1,Male,No,No,No
4538-WNTMJ,1,Female,No,Yes,No
9432-RUVSL,1,Female,No,No,No
8060-HIWJJ,1,Male,No,No,No
7684-XSZIY,1,Male,No,Yes,Yes
9089-UOWJG,1,Female,No,Yes,Yes
8039-ACLPL,1,Female,No,Yes,No
9885-AIBVB,1,Male,No,Yes,No
1934-MKPXS,1,Male,No,Yes,No
2592-YKDIF,1,Female,No,No,No
2272-JKMSI,1,Female,No,Yes,Yes
8714-CTZJW,1,Female,No,No,No
3569-EDBPQ,1,Female,No,No,No
3131-NWVFJ,1,Female,No,Yes,No
7521-YXVZY,1,Male,No,No,Yes
2373-NTKOD,1,Male,No,No,No
1970-KKFWL,1,Female,No,No,No
9337-SRRNI,1,Male,No,No,Yes
0895-UADGO,1,Male,No,No,No
5678-VFNEQ,1,Female,No,Yes,No
5977-CKHON,1,Female,No,Yes,Yes
2692-BUCFV,1,Male,Yes,No,No
1830-GGFNM,1,Male,No,Yes,Yes
5302-BDJNT,1,Male,No,No,No
5223-UZAVK,1,Male,No,No,No
4859-ZSRDZ,1,Female,No,Yes,No
5651-WYIPH,1,Female,Yes,No,No
9350-VLHMB,1,Male,No,Yes,Yes
3498-LZGQZ,1,Male,No,Yes,Yes
8785-CJSHH,1,Female,No,Yes,No
3870-SPZSI,1,Female,No,Yes,Yes
7560-QRBXH,1,Female,No,No,No
7077-XJMET,1,Male,No,Yes,No
8752-GHJFU,1,Male,Yes,Yes,No
6896-SRVYQ,1,Male,Yes,No,No
4652-ODEVH,1,Male,No,Yes,Yes
6510-UPNKS,1,Female,No,No,No
6718-BDGHG,1,Female,No,Yes,No
9046-DQMTP,1,Male,No,No,No
6439-LAJXL,1,Male,No,Yes,No
9052-VKDUW,1,Female,Yes,Yes,No
1666-JZPZT,1,Male,No,No,No
5777-KJIRB,1,Female,No,No,No
7677-SJJJK,1,Male,No,Yes,No
2480-EJWYP,1,Female,Yes,Yes,No
3253-HKOKL,1,Female,No,Yes,Yes
7055-HNEOJ,1,Male,No,Yes,No
5514-YQENT,1,Male,No,No,Yes
3211-AAPKX,1,Male,No,No,No
8445-DNBAE,1,Male,No,No,Yes
2958-NHPPS,1,Male,No,No,No
6806-YDEUL,1,Female,Yes,No,No
1735-XMJVH,1,Male,No,Yes,Yes
6890-PFRQX,1,Male,No,No,No
0222-CNVPT,1,Male,Yes,No,No
5899-OUVKV,1,Male,No,No,No
8681-ICONS,1,Male,No,Yes,Yes
1621-YNCJH,1,Female,No,Yes,No
6362-QHAFM,1,Male,No,Yes,No
3070-BDOQC,1,Female,No,No,No
6234-PFPXL,1,Male,No,Yes,No
9824-QCJPK,1,Male,No,Yes,No
4283-IVYCI,1,Male,No,No,No
1866-OBPNR,1,Male,No,Yes,Yes
8205-MQUGY,1,Male,No,Yes,Yes
8970-ANWXO,1,Female,No,No,No
9480-BQJEI,1,Male,No,No,No
6979-TNDEU,1,Female,No,No,No
9777-WJJPR,1,Male,No,Yes,No
9495-SKLKD,1,Male,No,Yes,Yes
6048-UWKAL,1,Female,Yes,Yes,No
5067-DGXLL,1,Male,No,No,No
6281-FKEWS,1,Female,No,No,No
8898-KASCD,1,Male,No,No,No
9242-TKFSV,1,Male,No,Yes,No
9290-SHCMB,1,Female,Yes,No,No
0743-HNPFG,1,Female,No,Yes,No
2277-BKJKN,1,Female,Yes,Yes,No
